acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.106,['Jake Scott'],0.85,184440,0.556,0,0.0,0.144,-8.142999999999999,1,Favorite T-Shirt,64,2019-12-06,0.0927,114.987,0.883,2019
0.312,['Sassydee'],0.6509999999999999,253000,0.691,0,0.0,0.233,-7.5779999999999985,1,My Only Wish (This Year),0,2019-11-22,0.0706,147.049,0.6609999999999999,2019
0.841,['Post Malone'],0.469,123387,0.489,1,0.0,0.103,-6.0710000000000015,1,Internet,67,2019-09-06,0.0314,74.013,0.201,2019
0.301,['McInto$h'],0.828,223974,0.389,1,0.0,0.0675,-11.529000000000002,1,Ten Years,0,2019-01-09,0.489,136.988,0.436,2019
0.883,['Gracie Abrams'],0.618,177153,0.37,0,0.0,0.123,-10.5,1,Stay,72,2019-11-21,0.0543,114.26,0.433,2019
0.000109,"['Hardage', 'Gil Scott-Heron', 'Luyo']",0.81,417566,0.725,0,0.708,0.0836,-8.416,1,Hysterical Years - Luyo Remix,0,2019-06-07,0.0502,123.007,0.171,2019
0.128,"['Major Lazer', 'Khalid', 'Death Stranding: Timefall', 'Diplo']",0.57,171987,0.585,0,0.000105,0.111,-7.041,1,Trigger,69,2019-10-24,0.251,97.285,0.3779999999999999,2019
0.000113,"['Lighting, Thunderstorms & Rain Storm Sounds']",0.191,137067,0.0334,0,0.935,0.382,-26.345,1,Storm of the Year,0,2019-09-02,0.195,71.58800000000002,0.024,2019
0.127,['Jack & Jack'],0.7,182920,0.748,0,0.0,0.0941,-6.044,1,No One Compares To You,70,2019-01-25,0.0434,111.939,0.631,2019
0.884,['Relaxing Background Jazz Band'],0.7040000000000001,96027,0.18,0,0.835,0.0973,-19.975,1,Special Time Of Year,4,2019-09-10,0.102,103.686,0.591,2019
0.1159999999999999,['Jordan Clarke'],0.674,174800,0.568,0,0.0,0.165,-6.356,1,Freaks,68,2019-02-25,0.0408,166.107,0.64,2019
0.000113,"['Lighting, Thunderstorms & Rain Storm Sounds']",0.191,137067,0.0334,0,0.935,0.382,-26.345,1,Storm of the Year,0,2019-08-15,0.195,71.58800000000002,0.024,2019
0.00182,"['Five Finger Death Punch', 'Brian May', 'Brantley Gilbert', 'Kenny Wayne Shepherd']",0.4479999999999999,274615,0.871,0,1.7199999999999998e-05,0.0832,-4.9110000000000005,1,Blue on Black,62,2019-04-12,0.0349,156.049,0.4039999999999999,2019
0.672,"['Summer Walker', 'PARTYNEXTDOOR']",0.69,205733,0.377,1,1.06e-06,0.106,-7.907,1,Just Might (with PARTYNEXTDOOR),65,2019-10-04,0.0793,104.924,0.18,2019
0.0115,['Pe & Ban'],0.8079999999999999,359077,0.726,0,0.905,0.0868,-12.552,0,One Year In A Loop,0,2019-05-05,0.0915,129.984,0.485,2019
0.161,['Madison Beer'],0.65,179577,0.594,0,0.0,0.133,-6.374,0,Dear Society,69,2019-05-17,0.0492,145.944,0.416,2019
0.000786,['Mimetic'],0.715,332333,0.782,0,0.8540000000000001,0.272,-7.445,0,The Ethnical Years (2006) - Live,0,2019-06-27,0.0623,110.004,0.212,2019
0.986,['Spirit Minds'],0.22,207000,0.0514,0,0.897,0.129,-25.116,0,Spaces,65,2019-09-07,0.0445,80.671,0.0358,2019
0.115,['Foster The People'],0.7440000000000001,256267,0.642,0,3.950000000000001e-05,0.2789999999999999,-4.6,0,Imagination,74,2019-06-21,0.031,94.988,0.63,2019
0.000376,"['DJ Sk 95', 'Rampage']",0.908,390374,0.337,0,0.4270000000000001,0.0816,-14.22,0,Ten Years of Reasoning,0,2019-03-14,0.048,120.019,0.263,2019
0.00256,['Polo G'],0.792,171467,0.445,1,0.0,0.108,-7.871,0,Effortless,64,2019-06-07,0.544,157.153,0.3989999999999999,2019
0.00375,"['Frank Latanika', 'Osvaldo Carreira']",0.736,294911,0.5710000000000001,0,0.674,0.0595,-7.7,1,Year Of The Cat,2,2019-12-09,0.0513,112.021,0.89,2019
0.000124,['Pharmacist'],0.716,136229,0.946,0,0.868,0.0609,-5.5310000000000015,1,North Memphis,69,2019-08-07,0.0559,167.372,0.952,2019
0.0115,['Pe & Ban'],0.8079999999999999,359077,0.726,0,0.905,0.0868,-12.552,0,One Year In A Loop,0,2019-01-20,0.0915,129.984,0.485,2019
0.0276,['Akano'],0.6559999999999999,89784,0.654,0,0.0,0.109,-7.0310000000000015,1,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"")",69,2019-05-10,0.0346,135.04399999999998,0.612,2019
0.583,"['Soft Blade', 'AIIID', 'Петр Пазына', 'Сергей Волокиткин']",0.631,219493,0.8190000000000001,0,0.92,0.147,-8.368,0,A Thousand Years Old Jam,1,2019-10-24,0.0739,160.007,0.191,2019
0.34,"['Sleepy Hallow', 'Sheff G']",0.748,131287,0.62,1,0.0,0.15,-5.631,0,Breakin Bad (Okay),64,2019-10-31,0.349,94.508,0.915,2019
0.000376,"['DJ Sk 95', 'Rampage']",0.908,390374,0.337,0,0.4270000000000001,0.0816,-14.22,0,Ten Years of Reasoning,0,2019-03-14,0.048,120.019,0.263,2019
0.051,['Halsey'],0.626,221096,0.55,0,0.0,0.118,-5.105,0,Finally // beautiful stranger,67,2019-12-06,0.0289999999999999,133.976,0.123,2019
0.00113,"['Bobina', 'Tiff Lacey', 'First State']",0.484,239130,0.857,0,0.107,0.236,-6.797999999999999,0,Where Did You Go? (Remaster 2019) - First State Intro Remix,5,2019-08-16,0.0373,137.977,0.0381,2019
0.0408,['稲葉曇'],0.721,204498,0.918,0,2.45e-05,0.233,-3.347,1,Lost Umbrella,68,2019-11-17,0.0678,137.03,0.965,2019
0.136,"['Sech', 'Darell']",0.746,225933,0.7,1,0.000159,0.11,-4.669,1,Otro Trago,75,2019-04-19,0.341,176.044,0.619,2019
0.0141,['AL!AS'],0.836,151890,0.421,0,0.823,0.103,-11.082,0,5 Years,0,2018-12-22,0.0512,128.015,0.1939999999999999,2018
0.753,"['Dalex', 'Rafa Pabön', 'KHEA', 'Sech', 'Feid', 'Cazzu', 'Lenny Tavárez']",0.688,360960,0.62,1,5.32e-06,0.157,-8.029,0,Pa Mí - Remix,75,2019-05-10,0.22,170.011,0.727,2019
0.00782,"['Saweetie', 'Jhené Aiko', 'City Girls']",0.925,172314,0.904,1,0.0,0.109,-3.362,1,My Type (feat. City Girls & Jhené Aiko) - Remix,65,2019-08-23,0.201,105.02,0.758,2019
0.128,"['JayDaYoungan', 'Yungeen Ace']",0.902,222614,0.475,1,0.0,0.109,-9.267,1,Opps,63,2019-06-28,0.3879999999999999,129.97799999999998,0.584,2019
0.584,['Starlite Ensemble'],0.593,262867,0.276,0,1.02e-06,0.152,-11.947,1,Happy New Year,0,2018-12-21,0.027,131.87,0.321,2018
0.7,['Luis R Conriquez'],0.917,176704,0.54,0,0.0,0.0753,-6.27,0,El Buho,69,2019-12-30,0.0578,112.579,0.935,2019
0.0294,['Floyd Godfrey'],0.619,214607,0.618,0,0.975,0.1689999999999999,-16.526,1,Golden Years,0,2019-03-01,0.046,119.983,0.109,2019
0.0889,['Xavier Wulf'],0.79,96052,0.777,0,0.00112,0.141,-8.752,1,Kid Cudi (Remix),65,2019-07-15,0.3389999999999999,160.013,0.421,2019
0.000109,"['Hardage', 'Gil Scott-Heron', 'Luyo']",0.81,417566,0.725,0,0.708,0.0836,-8.416,1,Hysterical Years - Luyo Remix,0,2019-03-18,0.0502,123.007,0.171,2019
0.16,['Lil Durk'],0.6779999999999999,162206,0.623,1,0.0,0.151,-5.034,1,Bora Bora,63,2019-08-02,0.0828,160.018,0.103,2019
0.243,['Hozier'],0.521,268293,0.526,0,0.00537,0.108,-6.032,1,Would That I,62,2019-03-01,0.0281,130.694,0.502,2019
0.738,['Smooth Jazz Family Collective'],0.722,243934,0.315,0,0.526,0.176,-14.515,1,Year of Surprises,0,2019-11-27,0.0288,131.658,0.53,2019
0.92,['NF'],0.527,247241,0.0861,0,0.000334,0.0988,-15.326,1,Trauma,66,2019-07-26,0.0301,103.582,0.225,2019
0.757,['Smooth Jazz Family Collective'],0.665,243245,0.3329999999999999,0,0.6940000000000001,0.119,-11.727,1,New Year’s Promises,0,2019-11-27,0.0304,132.55,0.6579999999999999,2019
0.1989999999999999,"['Liam Payne', 'Quavo']",0.873,202062,0.495,0,0.0,0.0805,-5.4460000000000015,1,Strip That Down (feat. Quavo),72,2019-12-06,0.0518,106.033,0.546,2019
0.312,"['B.Kierulf', 'J.Schwartz', 'Sassydee']",0.6509999999999999,253000,0.691,0,0.0,0.233,-7.5779999999999985,1,My Only Wish (This Year),0,2019-12-11,0.0706,147.049,0.6609999999999999,2019
0.00218,"['DJ Khaled', 'Cardi B', '21 Savage']",0.861,202625,0.6659999999999999,1,0.0,0.272,-5.18,0,Wish Wish (feat. Cardi B & 21 Savage),65,2019-05-17,0.3429999999999999,145.041,0.853,2019
0.312,"['B.Kierulf', 'J.Schwartz', 'Sassydee']",0.6509999999999999,253000,0.691,0,0.0,0.233,-7.5779999999999985,1,My Only Wish (This Year),1,2019-12-03,0.0706,147.049,0.6609999999999999,2019
0.385,['Edwin Luna y La Trakalosa de Monterrey'],0.69,204587,0.434,0,0.0,0.104,-4.455,1,Fíjate Que Si,69,2019-03-22,0.033,115.476,0.617,2019
0.0177,"['Lydia Sanz', 'Vanesa LeKlein', 'Mauro Mozart']",0.713,418169,0.97,0,0.555,0.6729999999999999,-2.725,1,Wonder Years - Mauro Mozart Remix,0,2018-12-10,0.0443,128.0,0.49,2018
0.779,['Drake'],0.421,281519,0.539,1,0.0,0.111,-5.456,0,Trust Issues,67,2019-08-02,0.2739999999999999,89.177,0.523,2019
0.00157,"['Hardage', 'Gil Scott-Heron', 'Spellband']",0.8059999999999999,449032,0.75,0,0.462,0.0521,-5.1610000000000005,0,Hysterical Years - Spellband Secretparty Mix,0,2019-06-10,0.0752,123.998,0.457,2019
0.784,"['SG Lewis', 'Clairo']",0.789,180000,0.49,0,0.000598,0.1119999999999999,-6.587999999999999,1,Throwaway (with Clairo),67,2019-06-21,0.0392,140.034,0.8690000000000001,2019
0.163,['Noah Kahan'],0.414,223400,0.6629999999999999,1,0.0,0.138,-7.77,1,False Confidence,70,2019-06-14,0.0456,108.98,0.33,2019
0.89,['Double Prizes'],0.2689999999999999,52062,0.787,0,0.862,0.593,-10.816,1,baby of the year,0,2019-04-12,0.0648,121.856,0.8320000000000001,2019
0.602,"[""Olivia O'Brien""]",0.612,213960,0.619,1,0.0,0.0866,-5.702000000000001,1,Love Myself,64,2019-04-26,0.0437,99.71,0.469,2019
0.00563,"['Hardage', 'Gil Scott-Heron', 'Francesco Cofano']",0.8390000000000001,356060,0.8740000000000001,0,0.00386,0.608,-6.631,0,Hysterical Years - Francesco Cofano Remix,0,2019-06-07,0.115,121.975,0.964,2019
0.0116,['Ari Lennox'],0.72,146914,0.647,0,0.000206,0.5710000000000001,-5.4110000000000005,0,BMO,64,2019-05-07,0.0642,157.877,0.809,2019
0.00113,['Cosmic Gate'],0.584,442500,0.8029999999999999,0,0.903,0.6609999999999999,-8.341000000000001,0,Light Years - Extended Mix,0,2019-09-13,0.0468,127.987,0.18,2019
0.736,['Taylor Swift'],0.7390000000000001,200307,0.32,0,0.000147,0.111,-10.862,0,False God,67,2019-08-23,0.239,79.97,0.351,2019
4.2e-06,['Silent Kingdom'],0.359,401080,0.994,0,0.0454,0.319,-4.479,1,Year of the Wolf,0,2018-12-25,0.115,169.908,0.182,2018
0.00818,"['Yo Gotti', 'Lil Uzi Vert']",0.944,170156,0.613,1,0.0,0.0893,-5.999,0,Pose (feat. Lil Uzi Vert),64,2019-08-23,0.291,120.102,0.3279999999999999,2019
0.302,['Song a Day'],0.792,176667,0.442,0,3.9e-06,0.105,-14.915,0,Eleven Years of Song a Day,0,2019-12-01,0.254,144.061,0.546,2019
0.145,"['Logic', 'Eminem']",0.722,245413,0.764,1,0.0,0.171,-5.6560000000000015,0,Homicide,67,2019-05-03,0.3979999999999999,139.83100000000002,0.7959999999999999,2019
7.94e-05,"['K Jah', 'Vytol']",0.615,381268,0.8190000000000001,0,0.866,0.124,-6.56,1,What Kind Of World - K Jah & Vytol 2019 Remix,0,2019-08-23,0.0342,87.507,0.35,2019
0.341,['Souly Had'],0.7559999999999999,159813,0.517,0,2.68e-05,0.103,-8.122,1,Crush,65,2019-08-16,0.0996,110.064,0.267,2019
0.181,['Dean Amo'],0.608,421000,0.858,0,0.779,0.357,-12.102,0,Years Of Inversion & Dedication,0,2019-12-05,0.0433,131.019,0.0628,2019
0.0589,"['SLANDER', 'Dylan Matthew']",0.452,256043,0.465,0,0.000524,0.095,-10.006,0,Love Is Gone,69,2019-05-10,0.0344,149.586,0.0832,2019
0.00162,['Group 1850'],0.271,154574,0.6920000000000001,0,0.0293,0.0763,-9.191,0,1.000 Years Before (Stereo) (Remastered),0,2019-05-16,0.0462,192.468,0.722,2019
0.176,"['Grupo Firme', 'Banda Coloso']",0.546,226816,0.6629999999999999,0,1.82e-06,0.674,-6.968,1,El Amor No Fue Pa´ Mí - En Vivo,71,2019-04-19,0.1,145.422,0.934,2019
0.0115,['Pe & Ban'],0.8079999999999999,359077,0.726,0,0.905,0.0868,-12.552,0,One Year In A Loop,0,2019-03-16,0.0915,129.984,0.485,2019
0.3879999999999999,['Christian Nodal'],0.504,167373,0.503,0,0.0,0.0608,-3.313,1,De Los Besos Que Te Di,77,2019-05-10,0.0422,195.593,0.7090000000000001,2019
0.00563,"['Hardage', 'Gil Scott-Heron', 'Francesco Cofano']",0.8390000000000001,356060,0.8740000000000001,0,0.00386,0.608,-6.631,0,Hysterical Years - Francesco Cofano Remix,0,2019-09-16,0.115,121.975,0.964,2019
0.527,['Trippie Redd'],0.861,177981,0.7120000000000001,1,4.120000000000001e-05,0.622,-6.72,0,Love Sick,64,2019-11-22,0.104,119.042,0.687,2019
0.312,['Sassydee'],0.6509999999999999,253000,0.691,0,0.0,0.233,-7.5779999999999985,1,My Only Wish (This Year),0,2019-12-03,0.0706,147.049,0.6609999999999999,2019
0.212,['Polo G'],0.754,192080,0.597,1,0.0,0.0866,-7.809,1,Battle Cry,64,2019-06-07,0.38,150.089,0.347,2019
0.00157,"['Hardage', 'Gil Scott-Heron', 'Spellband']",0.8059999999999999,449032,0.75,0,0.462,0.0521,-5.1610000000000005,0,Hysterical Years - Spellband Secretparty Mix,0,2019-03-18,0.0752,123.998,0.457,2019
0.00807,['Luke Combs'],0.531,219920,0.813,0,0.0,0.359,-5.517,1,Blue Collar Boys,63,2019-11-08,0.0327,154.134,0.79,2019
0.588,['Jazz Instrumental Relax Center'],0.7240000000000001,241951,0.379,0,0.86,0.125,-15.692,1,Happiest Time of the Year,0,2019-11-22,0.0311,132.703,0.7120000000000001,2019
0.0662,"['Mulatto', 'Trina', 'Saweetie']",0.8340000000000001,224119,0.531,1,0.0,0.136,-5.7079999999999975,1,B*tch From Da Souf (Remix),63,2019-12-04,0.36,150.126,0.415,2019
0.7979999999999999,"['Various Artists', 'Christian Thielemann', 'Wiener Philharmoniker']",0.249,27827,0.818,0,0.0,0.945,-26.961,1,Neujahrsgruß / New Year's Address / Allocution du Nouvel An,0,2019-02-01,0.1989999999999999,138.136,0.0225,2019
0.1989999999999999,"['Jessie Reyez', '6LACK']",0.726,225040,0.636,1,0.0,0.111,-3.615,1,Imported (with 6LACK),64,2019-04-09,0.0496,111.097,0.362,2019
0.0459,['Paco DJ'],0.764,377705,0.7040000000000001,0,0.908,0.0864,-14.054,0,The Last Day of the Year,0,2019-11-15,0.0756,122.075,0.1,2019
0.155,['Luh Kel'],0.83,158086,0.602,0,0.0,0.122,-5.964,0,BRB,64,2019-11-15,0.0681,110.005,0.7140000000000001,2019
0.0452,"['Lil Ronny Motha F', 'Lil 2z']",0.975,152214,0.3929999999999999,1,0.0,0.103,-10.852,1,Killmonger,63,2019-07-26,0.439,120.001,0.288,2019
0.4370000000000001,['Hawaiian Music'],0.541,228350,0.3379999999999999,0,0.884,0.0948,-17.919,1,Summer All Year,0,2019-07-24,0.0283,102.997,0.0529,2019
0.289,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']",0.7140000000000001,229827,0.6709999999999999,0,0.0,0.325,-5.119,1,Hasta Abajo,81,2019-10-04,0.362,169.732,0.6409999999999999,2019
0.907,['Anson Seabra'],0.451,200000,0.0873,0,2.46e-06,0.355,-16.815,1,I Can't Carry This Anymore,67,2019-01-11,0.063,166.60299999999995,0.456,2019
0.659,['Egyptian Meditation Temple'],0.5820000000000001,242026,0.176,0,0.929,0.0932,-25.725,0,Entering the New Year,0,2019-02-26,0.0314,117.007,0.551,2019
0.121,"['bbno$', 'Yung Gravy']",0.645,140319,0.487,1,0.0,0.0931,-8.584,0,shining on my ex,66,2019-11-08,0.352,88.89299999999999,0.618,2019
0.957,['Egyptian Meditation Temple'],0.402,235872,0.208,0,0.925,0.115,-18.805,1,Iranian New Year Celebration,0,2019-02-26,0.0351,155.83,0.321,2019
0.625,['Seon'],0.835,168281,0.283,1,3.4e-06,0.102,-10.121,0,Never Be Alright,65,2019-01-23,0.0781,86.98299999999998,0.282,2019
0.988,['Granular'],0.0,158929,0.3329999999999999,0,0.7070000000000001,0.111,-27.745,1,Brown Noise Hall Verb,64,2019-07-07,0.0,0.0,0.0,2019
6.03e-05,['Veselin Tasev'],0.418,427001,0.997,0,0.933,0.1669999999999999,-2.753,0,Eleven Years - Extended Collection Mix,0,2019-12-21,0.0575,139.981,0.401,2019
0.268,['Ellie Goulding'],0.669,201072,0.8009999999999999,0,0.0,0.0594,-5.445,1,Sixteen,72,2019-04-12,0.136,109.919,0.541,2019
0.406,['NF'],0.653,232053,0.828,0,0.0,0.11,-4.502,0,Returns,65,2019-07-26,0.312,75.684,0.7090000000000001,2019
0.754,['Family Smooth Jazz Academy'],0.6,287000,0.217,0,0.0414,0.301,-13.977,1,Many Years Ago,0,2019-04-11,0.0552,82.459,0.205,2019
0.00563,['Luke Combs'],0.499,208880,0.85,0,0.0,0.226,-5.372000000000001,1,All Over Again,63,2019-11-08,0.0808,156.964,0.563,2019
0.975,['Jonathan Reichert'],0.401,224641,0.126,0,0.973,0.111,-16.236,0,Ten Years Reminder (2008-2018),0,2019-03-27,0.0305,94.168,0.216,2019
0.0361,['Jon Pardi'],0.621,209110,0.7909999999999999,0,0.0,0.143,-3.343,1,Heartache Medication,62,2019-05-20,0.0265,95.075,0.7340000000000001,2019
0.1669999999999999,['Winter Chillout Party Music Club'],0.6940000000000001,269400,0.73,0,0.904,0.1889999999999999,-4.628,0,Visibility - New Years,0,2018-12-08,0.0448,100.007,0.818,2018
0.594,['BAYNK'],0.787,231193,0.537,0,6.26e-05,0.114,-6.827000000000001,0,go with u,67,2019-05-22,0.204,108.994,0.346,2019
0.0177,['Dj. Juliano BGM'],0.5529999999999999,315604,0.6940000000000001,0,0.841,0.111,-12.603,1,One Year of Summer,0,2018-12-13,0.0386,110.021,0.263,2018
0.0732,"['J Balvin', 'Bad Bunny', 'Mr Eazi']",0.825,218827,0.807,0,4.79e-06,0.138,-5.752999999999999,1,COMO UN BEBÉ,70,2019-06-28,0.0949,103.053,0.816,2019
0.8759999999999999,['Uni Exam'],0.0767,280001,0.12,0,0.759,0.12,-18.618,0,End of Year Exams,0,2019-05-29,0.0439,80.955,0.0334,2019
0.428,"['Arizona Zervas', '27CLUB']",0.514,155893,0.7120000000000001,1,8.77e-06,0.1119999999999999,-7.2810000000000015,1,Drinking Problem (feat. 27CLUB),66,2019-06-27,0.3339999999999999,76.393,0.487,2019
0.16,"['Gryffin', 'Seven Lions', 'Noah Kahan']",0.581,205787,0.76,0,0.0,0.183,-3.962,1,Need Your Love (with Noah Kahan),66,2019-10-24,0.0406,104.099,0.523,2019
0.899,['Healthful Serena'],0.155,403000,0.0687,0,0.6920000000000001,0.0734,-22.373,1,New Year Revolution,0,2019-12-01,0.0421,90.687,0.0305,2019
0.0242,"['DaBaby', 'Kevin Gates']",0.815,183145,0.76,1,0.0,0.203,-4.632,1,POP STAR (feat. Kevin Gates),63,2019-09-27,0.331,81.53699999999998,0.7290000000000001,2019
0.0378,"['Neeti Mohan', 'Vishal Dadlani', 'KK', 'Shankar Mahadevan']",0.72,237715,0.753,0,0.0,0.0707,-5.452999999999999,1,"India Waale (From ""Happy New Year"")",13,2019-01-25,0.131,128.016,0.619,2019
0.27,['Melanie Martinez'],0.6859999999999999,241893,0.794,1,2.25e-05,0.125,-6.136,0,Teacher's Pet,66,2019-09-06,0.0385,140.952,0.532,2019
0.948,['Marty Wilde'],0.507,122747,0.531,0,0.0278,0.187,-7.484,1,The Next Hundred Years - Demo,0,2019-06-07,0.0308,111.759,0.8170000000000001,2019
0.114,['Avicii'],0.595,236188,0.626,0,0.00028,0.387,-6.6229999999999976,0,Waiting For Love,12,2019-12-27,0.0499,126.056,0.5870000000000001,2019
0.113,"['Shawn Mendes', 'Camila Cabello']",0.68,223773,0.7659999999999999,0,0.0,0.158,-4.643,0,I Know What You Did Last Summer,14,2019-12-27,0.0937,113.919,0.7390000000000001,2019
0.967,['Om Zone'],0.188,283999,0.139,0,0.9,0.0954,-25.291,0,Ohm Meditation,14,2019-10-22,0.0366,63.402,0.0388,2019
0.02,['Big Sean'],0.765,197760,0.695,1,0.0437,0.13,-6.57,1,Dance (A$$),17,2019-12-20,0.342,159.865,0.7,2019
0.106,['DMX'],0.53,270560,0.907,1,0.0,0.309,-4.573,1,Party Up,18,2019-12-20,0.34,202.018,0.56,2019
0.000697,['Workout Music '],0.826,257853,0.7759999999999999,0,5.98e-05,0.0414,-4.177,1,Truth Hurts (Remix),13,2019-12-26,0.0544,128.006,0.8079999999999999,2019
0.00107,['Workout Music '],0.5589999999999999,275075,0.705,0,0.207,0.0348,-4.54,1,Lover (Remix),13,2019-12-26,0.0347,129.988,0.779,2019
0.0449,['Workout Music '],0.8370000000000001,280620,0.581,0,0.000395,0.0844,-6.602,1,Someone You Loved (Remix),17,2019-12-26,0.0433,130.032,0.677,2019
0.000362,['Workout Music '],0.617,257013,0.883,0,0.49,0.0902,-4.5360000000000005,0,Lose You to Love Me (Remix),12,2019-12-26,0.0304,126.966,0.947,2019
0.906,['UziChanel'],0.551,199154,0.1989999999999999,1,0.818,0.578,-19.542,0,Heartbreak Hoe,0,2019-02-18,0.244,166.05200000000005,0.185,2019
0.7170000000000001,"['UziChanel', 'UziCmai']",0.696,161308,0.192,1,0.00341,0.1169999999999999,-18.002,0,Heals,0,2019-02-18,0.0856,145.998,0.284,2019
0.047,['UziChanel'],0.958,133111,0.265,1,0.66,0.104,-14.84,1,Fuck Ferg!,0,2019-02-18,0.511,132.998,0.385,2019
0.853,['UziChanel'],0.7190000000000001,159321,0.428,1,0.12,0.156,-12.352,0,I Know Coldaroy and Denim Are Different Fucking Poser,0,2019-02-18,0.216,108.828,0.665,2019
0.94,['UziChanel'],0.514,178298,0.381,1,0.131,0.634,-13.449000000000002,1,Talk,0,2019-02-18,0.196,183.897,0.0631,2019
0.858,['UziChanel'],0.617,208065,0.225,1,0.812,0.0878,-17.82,1,Bones,0,2019-02-18,0.0544,104.996,0.0397,2019
0.65,['UziChanel'],0.769,146348,0.307,1,0.0345,0.105,-12.919,1,Love Shot,0,2019-02-18,0.104,119.963,0.0914,2019
0.8220000000000001,"['UziChanel', 'UziCite UziCmai']",0.759,213227,0.3979999999999999,1,0.6579999999999999,0.105,-11.521,0,Hype,0,2019-02-18,0.271,154.987,0.154,2019
0.0682,['Explorer2000'],0.726,312000,0.374,0,0.942,0.0642,-14.720999999999998,0,Chase Scene Neo Tokyo,0,2019-12-01,0.0497,120.014,0.385,2019
4.2700000000000015e-05,['Explorer2000'],0.5329999999999999,277850,0.369,0,0.785,0.295,-16.410999999999998,1,Digitization,0,2019-12-01,0.0252,90.354,0.602,2019
0.0714,['Explorer2000'],0.622,162667,0.654,0,0.885,0.1939999999999999,-12.639,1,A Californian Ride,0,2019-12-01,0.0352,89.992,0.27,2019
0.0153,['Control Group'],0.555,153608,0.555,0,1.4300000000000004e-05,0.193,-10.959,1,Life After Hatred,0,2018-07-04,0.0261,135.613,0.516,2018
0.017,['Explorer2000'],0.521,157333,0.701,0,0.8320000000000001,0.0937,-11.456,1,On The Run,0,2019-12-01,0.0585,180.065,0.0691,2019
0.0229,['Control Group'],0.634,189095,0.76,0,0.0107,0.114,-11.629,1,The Jar,0,2018-07-04,0.0413,126.324,0.5539999999999999,2018
0.0012699999999999,['Control Group'],0.517,124705,0.612,0,0.0,0.0731,-9.679,0,Cat's Meow,0,2018-07-04,0.0307,129.915,0.529,2018
0.00179,['Control Group'],0.479,167741,0.594,0,4.24e-05,0.132,-10.326,0,Schadenfreude,1,2018-07-04,0.0609,156.875,0.718,2018
0.184,['Palaraga'],0.5379999999999999,314464,0.218,0,0.945,0.111,-18.177,0,Apocalypse,0,2018-10-21,0.0324,129.959,0.106,2018
0.0908,['Axis'],0.531,199506,0.906,0,0.000312,0.482,-3.108,1,Daylily,0,2018-09-28,0.335,128.14600000000002,0.494,2018
0.00145,"['Nonsense Stinks', 'Daugse']",0.589,205000,0.414,1,2.45e-06,0.12,-13.136,1,Live It Up,0,2018-06-01,0.16,108.348,0.648,2018
0.000251,['Noah Neiman'],0.521,173987,0.961,0,0.000389,0.344,-4.18,1,Make It So Good,0,2018-09-28,0.108,128.101,0.188,2018
0.00299,"['Rodrigo Deem', 'KARRA']",0.466,247520,0.745,0,3e-05,0.254,-6.891,0,You Said It All,0,2018-09-28,0.0539,128.05200000000002,0.256,2018
0.000231,"['Adam Szabo', 'Johan Vilborg', 'Johnny Norberg']",0.535,220019,0.81,0,0.0004639999999999,0.611,-5.341,1,Two To One,0,2018-09-28,0.0329,131.968,0.4370000000000001,2018
0.0017,"['Suncatcher', 'Mihai M', 'Starshifters']",0.4539999999999999,240005,0.8640000000000001,0,0.952,0.317,-8.222999999999999,0,Phobia,0,2018-09-28,0.0903,135.92,0.133,2018
0.0559,['Mark Dreamer'],0.519,189375,0.779,0,3.33e-05,0.0892,-6.315,1,Adventures,0,2018-09-28,0.0571,127.995,0.2339999999999999,2018
0.0295,"['Nonsense Stinks', 'Daugse']",0.8420000000000001,221880,0.5760000000000001,1,0.0,0.0801,-13.011,1,Lostnmyownmind,0,2018-06-01,0.245,140.006,0.794,2018
8.72e-05,['The Roadless'],0.516,188507,0.942,0,0.000726,0.079,-3.803,1,Fake,0,2018-02-03,0.105,92.495,0.472,2018
0.263,['Palaraga'],0.509,259700,0.54,0,0.284,0.252,-9.432,0,I Need You,0,2018-10-21,0.0294,100.048,0.186,2018
0.174,['Palaraga'],0.526,260000,0.469,0,0.904,0.1119999999999999,-11.925,1,Tualma,0,2018-10-21,0.0304,120.035,0.0355,2018
0.00754,"[""Psycho's""]",0.4579999999999999,194374,0.928,0,0.0,0.162,-4.92,1,Ready to Rock,0,2018-02-03,0.0547,140.148,0.746,2018
0.0118,['The Fooots'],0.421,246584,0.723,0,1.44e-05,0.319,-4.997,0,Psycho,0,2018-02-03,0.0478,78.57300000000002,0.4429999999999999,2018
0.00823,['The Gathering Pool'],0.281,231131,0.923,1,0.00978,0.1169999999999999,-6.256,0,Fear Is Coming,0,2019-02-26,0.185,75.42,0.0719,2019
5.11e-06,['The Gathering Pool'],0.317,264047,0.7659999999999999,1,0.947,0.0763,-6.485,0,Demonizer,0,2019-02-26,0.123,160.07399999999996,0.0957,2019
0.00413,['The Gathering Pool'],0.591,288169,0.648,1,1.31e-05,0.1969999999999999,-7.134,1,Bleed Me Dry,0,2019-02-26,0.0364,120.0,0.1159999999999999,2019
